record_id,brand,country,region,plan_type,rate_per_min_myr,rate_fixed_per_min_myr,rate_per_sms_myr,notes,source_url,scraped_at
170,Maxis,Kazakhstan,Central Asia,postpaid,4.8,4.8,0.5,IDD 132: RM2.195/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
171,Maxis,Kenya,Africa,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
172,Maxis,Kenya,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
173,Maxis,Korea North,East Asia,prepaid,5.0,5.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
174,Maxis,Korea North,East Asia,postpaid,6.0,6.0,0.5,IDD 132: RM4.085/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
175,Maxis,Kiribati,Oceania,prepaid,5.0,5.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
176,Maxis,Kiribati,Oceania,postpaid,6.0,6.0,0.5,IDD 132: RM4.085/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
177,Maxis,Kuwait,Middle East,prepaid,3.0,3.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
178,Maxis,Kuwait,Middle East,postpaid,3.6,3.6,0.5,IDD 132: RM0.955/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
179,Maxis,Kyrgyzstan,Central Asia,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
180,Maxis,Kyrgyzstan,Central Asia,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
181,Maxis,Laos,Southeast Asia,prepaid,1.27,1.27,0.3,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
182,Maxis,Laos,Southeast Asia,postpaid,2.4,2.4,0.5,IDD 132: RM0.7025/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
183,Maxis,Latvia,Europe,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
184,Maxis,Latvia,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
185,Maxis,Lesotho,Africa,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
186,Maxis,Lesotho,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
187,Maxis,Libyan Arab Jamahiri,Africa,prepaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
188,Maxis,Libyan Arab Jamahiri,Africa,postpaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
189,Maxis,Luxembourg,Europe,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
190,Maxis,Luxembourg,Europe,postpaid,4.8,4.8,0.5,IDD 132 Fixed: RM0.1975/min; Mobile: RM1.0625/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
191,Maxis,Macau,East Asia,prepaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
192,Maxis,Macau,East Asia,postpaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
193,Maxis,Macedonia,Europe,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
194,Maxis,Macedonia,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
195,Maxis,Malawi,Africa,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
196,Maxis,Malawi,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM0.955/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
197,Maxis,Maldives,South Asia,prepaid,3.2,3.2,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
198,Maxis,Maldives,South Asia,postpaid,3.84,3.84,0.5,IDD 132 Fixed: RM1.98/min; Mobile: RM1.855/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
199,Maxis,Malta,Europe,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
200,Maxis,Malta,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
201,Maxis,Mariana Islands,Oceania,prepaid,2.68,2.68,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
202,Maxis,Mariana Islands,Oceania,postpaid,3.22,3.22,0.5,IDD 132: RM1.495/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
203,Maxis,Martinique,Caribbean,prepaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
204,Maxis,Martinique,Caribbean,postpaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
205,Maxis,Mauritius,Africa,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
206,Maxis,Mauritius,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM1.17/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
207,Maxis,Mayotte,Africa,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
208,Maxis,Mayotte,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
209,Maxis,Mexico,North America,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
210,Maxis,Mexico,North America,postpaid,4.8,4.8,0.5,IDD 132: RM0.685/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
211,Maxis,Monaco,Europe,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
212,Maxis,Monaco,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
213,Maxis,Mongolia,East Asia,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
214,Maxis,Mongolia,East Asia,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
215,Maxis,Montserrat,Caribbean,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
216,Maxis,Montserrat,Caribbean,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
217,Maxis,Morocco,Africa,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
218,Maxis,Morocco,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM1.765/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
219,Maxis,Moldova,Europe,prepaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
220,Maxis,Moldova,Europe,postpaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
221,Maxis,Mozambique,Africa,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
222,Maxis,Mozambique,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
223,Maxis,Myanmar,Southeast Asia,prepaid,0.8,0.8,0.3,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
224,Maxis,Myanmar,Southeast Asia,postpaid,2.4,2.4,0.5,IDD 132: RM0.9175/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
225,Maxis,Namibia,Africa,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
226,Maxis,Namibia,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
227,Maxis,Nepal,South Asia,prepaid,0.65,0.65,0.3,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
228,Maxis,Nepal,South Asia,postpaid,2.88,2.88,0.2,IDD 132: RM0.4325/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
229,Maxis,Netherlands,Europe,prepaid,2.39,0.2,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
230,Maxis,Netherlands,Europe,postpaid,2.88,2.88,0.5,IDD 132 Fixed: RM0.18/min; Mobile: RM1.295/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
231,Maxis,Netherlands Antilles,Caribbean,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
232,Maxis,Netherlands Antilles,Caribbean,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
233,Maxis,New Caledonia,Oceania,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
234,Maxis,New Caledonia,Oceania,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
235,Maxis,New Zealand,Oceania,prepaid,0.99,0.2,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
236,Maxis,New Zealand,Oceania,postpaid,1.2,1.2,0.5,IDD 132: RM0.865/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
237,Maxis,Nicaragua,Central America,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
238,Maxis,Nicaragua,Central America,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
239,Maxis,Niger,Africa,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
240,Maxis,Niger,Africa,postpaid,4.8,4.8,,IDD 132: RM1.54/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
241,Maxis,Nigeria,Africa,prepaid,2.4,2.4,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
242,Maxis,Nigeria,Africa,postpaid,2.88,2.88,0.5,IDD 132: RM1.2425/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
243,Maxis,Norway,Europe,prepaid,0.99,0.2,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
244,Maxis,Norway,Europe,postpaid,1.2,1.2,0.5,IDD 132 Fixed: RM0.18/min; Mobile: RM0.845/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
245,Maxis,Norfolk Island,Oceania,prepaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
246,Maxis,Norfolk Island,Oceania,postpaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
247,Maxis,Oman,Middle East,prepaid,2.4,2.4,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
248,Maxis,Oman,Middle East,postpaid,2.88,2.88,0.5,IDD 132: RM1.1525/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
249,Maxis,Pakistan,South Asia,prepaid,0.3,0.3,0.3,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
250,Maxis,Pakistan,South Asia,postpaid,2.88,2.88,0.5,IDD 132: RM0.395/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
251,Maxis,Palau,Oceania,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
252,Maxis,Palau,Oceania,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
253,Maxis,Palestine,Middle East,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
254,Maxis,Palestine,Middle East,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
255,Maxis,Panama,Central America,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
256,Maxis,Panama,Central America,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
257,Maxis,Paraguay,South America,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
258,Maxis,Paraguay,South America,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
259,Maxis,Peru,South America,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
260,Maxis,Peru,South America,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
261,Maxis,Philippines,Southeast Asia,prepaid,0.6,0.6,0.3,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
262,Maxis,Philippines,Southeast Asia,postpaid,2.4,2.4,0.5,IDD 132: RM0.46/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
263,Maxis,Poland,Europe,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
264,Maxis,Poland,Europe,postpaid,4.8,4.8,0.5,IDD 132 Fixed: RM0.54/min; Mobile: RM1.0625/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
265,Maxis,Portugal,Europe,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
266,Maxis,Portugal,Europe,postpaid,4.8,4.8,0.5,IDD 132 Fixed: RM0.685/min; Mobile: RM1.025/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
267,Maxis,Puerto Rico,Caribbean,prepaid,3.0,3.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
268,Maxis,Puerto Rico,Caribbean,postpaid,3.6,3.6,0.5,IDD 132: RM1.025/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
269,Maxis,Qatar,Middle East,prepaid,2.4,2.4,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
270,Maxis,Qatar,Middle East,postpaid,2.88,2.88,0.5,IDD 132: RM0.7925/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
271,Maxis,Romania,Europe,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
272,Maxis,Romania,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
273,Maxis,Russia,Europe,prepaid,2.4,2.4,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
274,Maxis,Russia,Europe,postpaid,2.88,2.88,,IDD 132: RM0.7375/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
275,Maxis,Rwanda,Africa,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
276,Maxis,Rwanda,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
277,Maxis,San Marino,Europe,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
278,Maxis,San Marino,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM3.095/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
279,Maxis,Saudi Arabia,Middle East,prepaid,1.0,1.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
280,Maxis,Saudi Arabia,Middle East,postpaid,1.2,1.2,0.5,IDD 132: RM0.575/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
281,Maxis,Senegal,Africa,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
282,Maxis,Senegal,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
283,Maxis,Serbia,Europe,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
284,Maxis,Serbia,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
285,Maxis,Singapore,Southeast Asia,prepaid,0.5,0.2,0.3,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
286,Maxis,Singapore,Southeast Asia,postpaid,0.5,0.5,0.2,IDD 132: RM0.09/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
287,Maxis,Slovakia,Europe,prepaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
288,Maxis,Slovakia,Europe,postpaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
289,Maxis,Slovenia,Europe,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
290,Maxis,Slovenia,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
291,Maxis,South Africa,Africa,prepaid,2.4,2.4,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
292,Maxis,South Africa,Africa,postpaid,2.88,2.88,0.5,IDD 132 Fixed: RM0.595/min; Mobile: RM0.755/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
293,Maxis,Spain,Europe,prepaid,0.99,0.2,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
294,Maxis,Spain,Europe,postpaid,2.88,2.88,0.5,IDD 132 Fixed: RM0.1975/min; Mobile: RM0.9/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
295,Maxis,Sri Lanka,South Asia,prepaid,1.42,1.42,0.3,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
296,Maxis,Sri Lanka,South Asia,postpaid,0.71,0.71,0.3,IDD 132: RM0.86/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
297,Maxis,St Maarten,Caribbean,prepaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
298,Maxis,St Maarten,Caribbean,postpaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
299,Maxis,St. Kitts and Nevis,Caribbean,prepaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
300,Maxis,St. Kitts and Nevis,Caribbean,postpaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
301,Maxis,St. Lucia,Caribbean,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
302,Maxis,St. Lucia,Caribbean,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
303,Maxis,St Pierre & Miquelon,Other,prepaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
304,Maxis,St Pierre & Miquelon,Other,postpaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
305,Maxis,St. Vincent & Grenadines,Caribbean,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
306,Maxis,St. Vincent & Grenadines,Caribbean,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
307,Maxis,Sudan,Africa,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
308,Maxis,Sudan,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM1.385/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
309,Maxis,Sudan South,Africa,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
310,Maxis,Sudan South,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
311,Maxis,Surinam,South America,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
312,Maxis,Surinam,South America,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
313,Maxis,Swaziland,Africa,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
314,Maxis,Swaziland,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
315,Maxis,Sweden,Europe,prepaid,2.39,0.2,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
316,Maxis,Sweden,Europe,postpaid,2.88,2.88,0.5,IDD 132 Fixed: RM0.18/min; Mobile: RM1.025/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
317,Maxis,Switzerland,Europe,prepaid,2.39,0.2,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
318,Maxis,Switzerland,Europe,postpaid,2.88,2.88,0.5,IDD 132 Fixed: RM0.18/min; Mobile: RM1.26/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
319,Maxis,Syria,Middle East,prepaid,3.0,3.0,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
320,Maxis,Syria,Middle East,postpaid,3.6,3.6,,IDD 132: RM1.835/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
321,Maxis,South Korea,East Asia,prepaid,2.39,0.7,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
322,Maxis,South Korea,East Asia,postpaid,2.88,2.88,0.5,IDD 132: RM0.145/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
323,Maxis,Tanzania,Africa,prepaid,4.0,4.0,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
324,Maxis,Tanzania,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
325,Maxis,Taiwan,East Asia,prepaid,1.2,0.2,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
326,Maxis,Taiwan,East Asia,postpaid,,,0.5,IDD 132 Fixed: RM0.145/min; Mobile: RM0.395/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
327,Maxis,Tajikistan,Central Asia,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
328,Maxis,Tajikistan,Central Asia,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
329,Maxis,Thailand,Southeast Asia,prepaid,0.2,0.2,0.3,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
330,Maxis,Thailand,Southeast Asia,postpaid,2.0,2.0,0.2,IDD 132 Fixed: RM0.1075/min; Mobile: RM0.1625/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
331,Maxis,Thailand Border,Southeast Asia,prepaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
332,Maxis,Thailand Border,Southeast Asia,postpaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
333,Maxis,Togo,Africa,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
334,Maxis,Togo,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
335,Maxis,Trinidad and Tobago,Caribbean,prepaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
336,Maxis,Trinidad and Tobago,Caribbean,postpaid,,,,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
337,Maxis,Tunisia,Africa,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
338,Maxis,Tunisia,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
339,Maxis,Turkey,Middle East,prepaid,3.0,3.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
340,Maxis,Turkey,Middle East,postpaid,3.6,3.6,0.5,IDD 132 Fixed: RM0.9725/min; Mobile: RM1.4575/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
341,Maxis,Turkmenistan,Central Asia,prepaid,4.0,4.0,0.5,,https://www.maxis.com.my/idd/,2026-05-18T01:34:06
