record_id,brand,country,region,plan_type,rate_per_min_myr,rate_fixed_per_min_myr,rate_per_sms_myr,notes,source_url,scraped_at
164,Hotlink,Haiti,Caribbean,postpaid,4.8,4.8,,IDD 132: RM2.6/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
165,Hotlink,Honduras,Central America,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
166,Hotlink,Honduras,Central America,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
167,Hotlink,Hong Kong,East Asia,prepaid,0.5,0.2,0.3,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
168,Hotlink,Hong Kong,East Asia,postpaid,0.5,0.5,0.5,IDD 132: RM0.145/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
169,Hotlink,Hungary,Europe,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
170,Hotlink,Hungary,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
171,Hotlink,Iceland,Europe,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
172,Hotlink,Iceland,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM0.1975/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
173,Hotlink,India,South Asia,prepaid,0.12,0.12,0.3,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
174,Hotlink,India,South Asia,postpaid,2.4,0.5,0.5,IDD 132: RM0.145/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
175,Hotlink,India (Aircel),South Asia,prepaid,0.12,0.12,,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
176,Hotlink,India (Aircel),South Asia,postpaid,2.4,2.4,0.5,IDD 132: RM0.145/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
177,Hotlink,Indonesia,Southeast Asia,prepaid,0.18,0.18,0.4,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
178,Hotlink,Indonesia,Southeast Asia,postpaid,2.0,2.0,0.2,IDD 132: RM0.2525/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
179,Hotlink,Indonesia (Axis),Southeast Asia,prepaid,0.22,0.22,,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
180,Hotlink,Indonesia (Axis),Southeast Asia,postpaid,0.79,0.79,0.5,IDD 132: RM0.2525/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
181,Hotlink,Iran,Middle East,prepaid,2.4,2.4,,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
182,Hotlink,Iran,Middle East,postpaid,2.88,2.88,,IDD 132: RM0.5225/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
183,Hotlink,Iraq,Middle East,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
184,Hotlink,Iraq,Middle East,postpaid,4.8,4.8,0.5,IDD 132: RM1.3325/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
185,Hotlink,Ireland,Europe,prepaid,2.39,0.99,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
186,Hotlink,Ireland,Europe,postpaid,2.88,2.88,0.5,IDD 132: RM0.1975/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
187,Hotlink,Israel,Middle East,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
188,Hotlink,Israel,Middle East,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
189,Hotlink,Italy,Europe,prepaid,0.99,0.2,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
190,Hotlink,Italy,Europe,postpaid,1.2,1.2,0.5,IDD 132: RM0.18/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
191,Hotlink,Ivory Coast,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
192,Hotlink,Ivory Coast,Africa,postpaid,4.8,4.8,,IDD 132: RM2.6/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
193,Hotlink,Jamaica,Caribbean,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
194,Hotlink,Jamaica,Caribbean,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
195,Hotlink,Japan,East Asia,prepaid,2.4,2.4,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
196,Hotlink,Japan,East Asia,postpaid,2.4,2.4,0.5,IDD 132: RM0.1975/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
197,Hotlink,Jordan,Middle East,prepaid,3.0,3.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
198,Hotlink,Jordan,Middle East,postpaid,3.6,3.6,0.5,IDD 132: RM1.0625/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
199,Hotlink,Kazakhstan,Central Asia,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
200,Hotlink,Kazakhstan,Central Asia,postpaid,4.8,4.8,0.5,IDD 132: RM2.195/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
201,Hotlink,Kenya,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
202,Hotlink,Kenya,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
203,Hotlink,Kiribati,Oceania,prepaid,5.0,5.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
204,Hotlink,Kiribati,Oceania,postpaid,6.0,6.0,0.5,IDD 132: RM4.085/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
205,Hotlink,Korea North,East Asia,prepaid,5.0,5.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
206,Hotlink,Korea North,East Asia,postpaid,6.0,6.0,0.5,IDD 132: RM4.085/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
207,Hotlink,Kuwait,Middle East,prepaid,3.0,3.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
208,Hotlink,Kuwait,Middle East,postpaid,3.6,3.6,0.5,IDD 132: RM0.955/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
209,Hotlink,Kyrgyzstan,Central Asia,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
210,Hotlink,Kyrgyzstan,Central Asia,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
211,Hotlink,Laos,Southeast Asia,prepaid,1.27,1.27,0.3,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
212,Hotlink,Laos,Southeast Asia,postpaid,2.4,2.4,0.5,IDD 132: RM0.7025/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
213,Hotlink,Latvia,Europe,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
214,Hotlink,Latvia,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
215,Hotlink,Lebanon,Middle East,prepaid,3.0,3.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
216,Hotlink,Lebanon,Middle East,postpaid,3.6,3.6,,IDD 132: RM1.48/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
217,Hotlink,Lesotho,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
218,Hotlink,Lesotho,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
219,Hotlink,Libya,Africa,prepaid,2.4,2.4,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
220,Hotlink,Libya,Africa,postpaid,2.88,2.88,0.5,IDD 132: RM1.765/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
221,Hotlink,Lithuania,Europe,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
222,Hotlink,Lithuania,Europe,postpaid,4.8,4.8,,IDD 132: RM2.6/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
223,Hotlink,Luxembourg,Europe,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
224,Hotlink,Luxembourg,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM0.1975/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
225,Hotlink,Macau S.A.R,East Asia,prepaid,2.4,2.4,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
226,Hotlink,Macau S.A.R,East Asia,postpaid,2.88,2.88,0.5,IDD 132: RM0.415/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
227,Hotlink,Macedonia,Europe,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
228,Hotlink,Macedonia,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
229,Hotlink,Madagascar,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
230,Hotlink,Madagascar,Africa,postpaid,4.8,4.8,,IDD 132: RM2.6/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
231,Hotlink,Malawi,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
232,Hotlink,Malawi,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM0.955/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
233,Hotlink,Maldives,South Asia,prepaid,3.2,3.2,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
234,Hotlink,Maldives,South Asia,postpaid,3.84,3.84,0.5,IDD 132: RM1.98/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
235,Hotlink,Mali,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
236,Hotlink,Mali,Africa,postpaid,4.8,4.8,,IDD 132: RM2.6/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
237,Hotlink,Malta,Europe,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
238,Hotlink,Malta,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
239,Hotlink,Mariana Islands,Oceania,prepaid,2.68,2.68,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
240,Hotlink,Mariana Islands,Oceania,postpaid,3.22,3.22,0.5,IDD 132: RM1.495/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
241,Hotlink,Marshall Islands,Oceania,prepaid,5.0,5.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
242,Hotlink,Marshall Islands,Oceania,postpaid,6.0,6.0,,IDD 132: RM4.54/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
243,Hotlink,Mauritania,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
244,Hotlink,Mauritania,Africa,postpaid,4.8,4.8,,IDD 132: RM2.6/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
245,Hotlink,Mauritius,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
246,Hotlink,Mauritius,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM1.17/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
247,Hotlink,Mayotte,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
248,Hotlink,Mayotte,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
249,Hotlink,Mexico,North America,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
250,Hotlink,Mexico,North America,postpaid,4.8,4.8,0.5,IDD 132: RM0.685/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
251,Hotlink,Monaco,Europe,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
252,Hotlink,Monaco,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
253,Hotlink,Mongolia,East Asia,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
254,Hotlink,Mongolia,East Asia,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
255,Hotlink,Montenegro,Europe,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
256,Hotlink,Montenegro,Europe,postpaid,4.8,4.8,,IDD 132: RM2.44/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
257,Hotlink,Montserrat,Caribbean,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
258,Hotlink,Montserrat,Caribbean,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
259,Hotlink,Morocco,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
260,Hotlink,Morocco,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM1.765/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
261,Hotlink,Mozambique,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
262,Hotlink,Mozambique,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
263,Hotlink,Myanmar,Southeast Asia,prepaid,0.8,0.8,0.3,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
264,Hotlink,Myanmar,Southeast Asia,postpaid,2.4,2.4,0.5,IDD 132: RM0.9175/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
265,Hotlink,Namibia,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
266,Hotlink,Namibia,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
267,Hotlink,Nepal,South Asia,prepaid,0.65,0.65,0.3,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
268,Hotlink,Nepal,South Asia,postpaid,2.88,2.88,0.2,IDD 132: RM0.4325/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
269,Hotlink,Netherlands,Europe,prepaid,2.39,0.2,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
270,Hotlink,Netherlands,Europe,postpaid,2.88,2.88,0.5,IDD 132: RM0.18/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
271,Hotlink,Netherlands Antilles,Caribbean,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
272,Hotlink,Netherlands Antilles,Caribbean,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
273,Hotlink,New Caledonia,Oceania,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
274,Hotlink,New Caledonia,Oceania,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
275,Hotlink,New Zealand,Oceania,prepaid,0.99,0.2,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
276,Hotlink,New Zealand,Oceania,postpaid,1.2,1.2,0.5,IDD 132: RM0.865/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
277,Hotlink,Nicaragua,Central America,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
278,Hotlink,Nicaragua,Central America,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
279,Hotlink,Niger,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
280,Hotlink,Niger,Africa,postpaid,4.8,4.8,,IDD 132: RM1.54/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
281,Hotlink,Nigeria,Africa,prepaid,2.4,2.4,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
282,Hotlink,Nigeria,Africa,postpaid,2.88,2.88,0.5,IDD 132: RM1.2425/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
283,Hotlink,Norfolk Islands,Oceania,prepaid,5.0,5.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
284,Hotlink,Norfolk Islands,Oceania,postpaid,6.0,6.0,0.5,IDD 132: RM4.085/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
285,Hotlink,Norway,Europe,prepaid,0.99,0.2,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
286,Hotlink,Norway,Europe,postpaid,1.2,1.2,0.5,IDD 132: RM0.18/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
287,Hotlink,Oman,Middle East,prepaid,2.4,2.4,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
288,Hotlink,Oman,Middle East,postpaid,2.88,2.88,0.5,IDD 132: RM1.1525/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
289,Hotlink,Pakistan,South Asia,prepaid,0.3,0.3,0.3,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
290,Hotlink,Pakistan,South Asia,postpaid,2.88,2.88,0.5,IDD 132: RM0.395/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
291,Hotlink,Palau,Oceania,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
292,Hotlink,Palau,Oceania,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
293,Hotlink,Palestine,Middle East,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
294,Hotlink,Palestine,Middle East,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
295,Hotlink,Panama,Central America,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
296,Hotlink,Panama,Central America,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
297,Hotlink,Papua New Guinea,Oceania,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
298,Hotlink,Papua New Guinea,Oceania,postpaid,4.8,4.8,,IDD 132: RM1.92/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
299,Hotlink,Paraguay,South America,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
300,Hotlink,Paraguay,South America,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
301,Hotlink,Peru,South America,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
302,Hotlink,Peru,South America,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
303,Hotlink,Philippines,Southeast Asia,prepaid,0.6,0.6,0.3,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
304,Hotlink,Philippines,Southeast Asia,postpaid,2.4,2.4,0.5,IDD 132: RM0.46/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
305,Hotlink,Poland,Europe,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
306,Hotlink,Poland,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM0.54/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
307,Hotlink,Portugal,Europe,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
308,Hotlink,Portugal,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM0.685/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
309,Hotlink,Puerto Rico,Caribbean,prepaid,3.0,3.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
310,Hotlink,Puerto Rico,Caribbean,postpaid,3.6,3.6,0.5,IDD 132: RM1.025/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
311,Hotlink,Qatar,Middle East,prepaid,2.4,2.4,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
312,Hotlink,Qatar,Middle East,postpaid,2.88,2.88,0.5,IDD 132: RM0.7925/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
313,Hotlink,Republic Of Moldova,Europe,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
314,Hotlink,Republic Of Moldova,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
315,Hotlink,Romania,Europe,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
316,Hotlink,Romania,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
317,Hotlink,Russia,Europe,prepaid,2.4,2.4,,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
318,Hotlink,Russia,Europe,postpaid,2.88,2.88,,IDD 132: RM0.7375/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
319,Hotlink,Rwanda,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
320,Hotlink,Rwanda,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
321,Hotlink,Samoa West,Oceania,prepaid,5.0,5.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
322,Hotlink,Samoa West,Oceania,postpaid,6.0,6.0,,IDD 132: RM2.6/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
323,Hotlink,San Marino,Europe,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
324,Hotlink,San Marino,Europe,postpaid,4.8,4.8,0.5,IDD 132: RM3.095/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
325,Hotlink,Saudi Arabia,Middle East,prepaid,1.0,1.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
326,Hotlink,Saudi Arabia,Middle East,postpaid,1.2,1.2,0.5,IDD 132: RM0.575/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
327,Hotlink,Senegal,Africa,prepaid,4.0,4.0,0.5,,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
328,Hotlink,Senegal,Africa,postpaid,4.8,4.8,0.5,IDD 132: RM2.34/min; Dial: 132 00 <country code> <area code> <phone number>,https://www.hotlink.com.my/idd/,2026-05-18T01:05:41
