record_id,brand,country,region,plan_type,rate_per_min_myr,rate_fixed_per_min_myr,rate_per_sms_myr,country_code,access_code,plan_specific,notes,source_url,scraped_at
281,U Mobile,Morocco,Africa,prepaid,3.38,3.38,0.35,212.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
282,U Mobile,Morocco,Africa,postpaid,3.38,3.38,0.35,212.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
283,U Mobile,Mozambique,Other,prepaid,3.38,3.38,0.35,258.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
284,U Mobile,Mozambique,Other,postpaid,3.38,3.38,0.35,258.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
285,U Mobile,Myanmar,Southeast Asia,prepaid,0.8,0.8,0.35,95.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
286,U Mobile,Myanmar,Southeast Asia,postpaid,1.7,1.7,0.35,95.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
287,U Mobile,Namibia,Other,prepaid,3.38,3.38,0.35,264.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
288,U Mobile,Namibia,Other,postpaid,3.38,3.38,0.35,264.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
289,U Mobile,Nauru,Other,prepaid,12.0,12.0,0.35,674.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
290,U Mobile,Nauru,Other,postpaid,12.0,12.0,0.35,674.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
291,U Mobile,Nepal,South Asia,prepaid,0.65,0.65,0.35,977.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
292,U Mobile,Nepal,South Asia,postpaid,1.4,1.4,0.35,977.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
293,U Mobile,Netherlands,Europe,prepaid,2.38,2.38,0.35,31.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
294,U Mobile,Netherlands,Europe,postpaid,2.38,2.38,0.35,31.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
295,U Mobile,Netherlands Antilles,Europe,prepaid,3.38,3.38,0.35,599.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
296,U Mobile,Netherlands Antilles,Europe,postpaid,3.38,3.38,0.35,599.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
297,U Mobile,New Caledonia,Other,prepaid,3.38,3.38,0.35,,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
298,U Mobile,New Caledonia,Other,postpaid,3.38,3.38,0.35,,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
299,U Mobile,New Zealand,Oceania,prepaid,0.98,0.28,0.35,64.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
300,U Mobile,New Zealand,Oceania,postpaid,0.98,0.28,0.35,64.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
301,U Mobile,Nicaragua,Other,prepaid,3.38,3.38,0.35,505.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
302,U Mobile,Nicaragua,Other,postpaid,3.38,3.38,0.35,505.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
303,U Mobile,Niger,Other,prepaid,5.8,5.8,0.35,227.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
304,U Mobile,Niger,Other,postpaid,5.8,5.8,0.35,227.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
305,U Mobile,Nigeria,Africa,prepaid,1.38,1.38,0.35,234.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
306,U Mobile,Nigeria,Africa,postpaid,2.9,2.9,0.35,234.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
307,U Mobile,Niue,Other,prepaid,4.38,4.38,0.35,683.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
308,U Mobile,Niue,Other,postpaid,4.38,4.38,0.35,683.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
309,U Mobile,Norfolk Island,Other,prepaid,4.38,4.38,0.35,672.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
310,U Mobile,Norfolk Island,Other,postpaid,4.38,4.38,0.35,672.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
311,U Mobile,North Korea,Other,prepaid,4.38,4.38,0.35,850.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
312,U Mobile,North Korea,Other,postpaid,4.38,4.38,0.35,850.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
313,U Mobile,Norway,Europe,prepaid,0.98,0.98,0.35,47.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
314,U Mobile,Norway,Europe,postpaid,0.98,0.98,0.35,47.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
315,U Mobile,Oman,Middle East,prepaid,1.38,1.38,0.35,968.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
316,U Mobile,Oman,Middle East,postpaid,1.38,1.38,0.35,968.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
317,U Mobile,Pakistan,South Asia,prepaid,0.28,0.28,0.35,92.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
