record_id,brand,country,region,plan_type,rate_per_min_myr,rate_fixed_per_min_myr,rate_per_sms_myr,notes,source_url,scraped_at
1,Yes,Afghanistan,South Asia,postpaid,1.8,1.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
2,Yes,Afghanistan,South Asia,prepaid,1.8,1.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
3,Yes,Alaska,North America,postpaid,0.5,0.5,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
4,Yes,Alaska,North America,prepaid,0.5,0.5,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
5,Yes,Albania,Europe,postpaid,4.5,1.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
6,Yes,Albania,Europe,prepaid,4.5,1.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
7,Yes,Algeria,Africa,postpaid,3.9,3.9,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
8,Yes,Algeria,Africa,prepaid,3.9,3.9,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
9,Yes,American Samoa,Oceania,postpaid,6.15,6.15,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
10,Yes,American Samoa,Oceania,prepaid,6.15,6.15,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
11,Yes,Andorra,Europe,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
12,Yes,Andorra,Europe,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
13,Yes,Angola,Africa,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
14,Yes,Angola,Africa,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
15,Yes,Anguilla,Caribbean,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
16,Yes,Anguilla,Caribbean,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
17,Yes,Antarctica,Other,postpaid,10.1,10.1,,,https://www.yes.my/roaming/,2026-05-18T02:45:50
18,Yes,Antarctica,Other,prepaid,10.1,10.1,,,https://www.yes.my/roaming/,2026-05-18T02:45:50
19,Yes,Antigua and Barbuda,Caribbean,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
20,Yes,Antigua and Barbuda,Caribbean,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
21,Yes,Argentina,South America,postpaid,1.8,1.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
22,Yes,Argentina,South America,prepaid,1.8,1.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
23,Yes,Armenia,Caucasus,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
24,Yes,Armenia,Caucasus,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
25,Yes,Aruba,Caribbean,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
26,Yes,Aruba,Caribbean,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
27,Yes,Ascension Island,Africa,postpaid,8.5,8.5,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
28,Yes,Ascension Island,Africa,prepaid,8.5,8.5,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
29,Yes,Australia,Oceania,postpaid,0.75,0.75,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
30,Yes,Australia,Oceania,prepaid,0.75,0.75,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
31,Yes,Austria,Europe,postpaid,2.38,2.38,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
32,Yes,Austria,Europe,prepaid,2.38,2.38,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
33,Yes,Azerbaijan,Caucasus,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
34,Yes,Azerbaijan,Caucasus,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
35,Yes,Bahamas,Caribbean,postpaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
36,Yes,Bahamas,Caribbean,prepaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
37,Yes,Bahrain,Middle East,postpaid,1.38,1.38,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
38,Yes,Bahrain,Middle East,prepaid,1.38,1.38,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
39,Yes,Bangladesh,South Asia,postpaid,0.09,0.09,0.18,,https://www.yes.my/roaming/,2026-05-18T02:45:50
40,Yes,Bangladesh,South Asia,prepaid,0.09,0.09,0.18,,https://www.yes.my/roaming/,2026-05-18T02:45:50
41,Yes,Barbados,Caribbean,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
42,Yes,Barbados,Caribbean,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
43,Yes,Belarus,Europe,postpaid,3.6,3.6,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
44,Yes,Belarus,Europe,prepaid,3.6,3.6,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
45,Yes,Belgium,Europe,postpaid,2.28,2.28,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
46,Yes,Belgium,Europe,prepaid,2.28,2.28,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
47,Yes,Belize,Central America,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
48,Yes,Belize,Central America,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
49,Yes,Benin,Africa,postpaid,2.2,2.2,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
50,Yes,Benin,Africa,prepaid,2.2,2.2,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
51,Yes,Bermuda,Caribbean,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
52,Yes,Bermuda,Caribbean,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
53,Yes,Bhutan,South Asia,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
54,Yes,Bhutan,South Asia,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
55,Yes,Bolivia,South America,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
56,Yes,Bolivia,South America,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
57,Yes,Bosnia and Herzegovina,Europe,postpaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
58,Yes,Bosnia and Herzegovina,Europe,prepaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
59,Yes,Botswana,Africa,postpaid,1.5,1.5,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
60,Yes,Botswana,Africa,prepaid,1.5,1.5,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
61,Yes,Brazil,South America,postpaid,2.78,2.78,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
62,Yes,Brazil,South America,prepaid,2.78,2.78,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
63,Yes,British Virgin Islands,Caribbean,postpaid,1.8,1.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
64,Yes,British Virgin Islands,Caribbean,prepaid,1.8,1.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
65,Yes,Brunei,Southeast Asia,postpaid,0.48,0.48,0.18,,https://www.yes.my/roaming/,2026-05-18T02:45:50
66,Yes,Brunei,Southeast Asia,prepaid,0.48,0.48,0.18,,https://www.yes.my/roaming/,2026-05-18T02:45:50
67,Yes,Bulgaria,Europe,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
68,Yes,Bulgaria,Europe,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
69,Yes,Burkina Faso,Africa,postpaid,2.2,2.2,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
70,Yes,Burkina Faso,Africa,prepaid,2.2,2.2,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
71,Yes,Burundi,Africa,postpaid,3.3,3.3,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
72,Yes,Burundi,Africa,prepaid,3.3,3.3,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
73,Yes,Cambodia,Southeast Asia,postpaid,0.37,0.37,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
74,Yes,Cambodia,Southeast Asia,prepaid,0.37,0.37,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
75,Yes,Cameroon,Africa,postpaid,3.1,2.2,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
76,Yes,Cameroon,Africa,prepaid,3.1,2.2,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
77,Yes,Canada,North America,postpaid,0.18,0.18,0.18,,https://www.yes.my/roaming/,2026-05-18T02:45:50
78,Yes,Canada,North America,prepaid,0.18,0.18,0.18,,https://www.yes.my/roaming/,2026-05-18T02:45:50
79,Yes,Canada - Northwest,North America,postpaid,1.2,1.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
80,Yes,Canada - Northwest,North America,prepaid,1.2,1.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
81,Yes,Cape Verde,Africa,postpaid,5.4,5.4,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
82,Yes,Cape Verde,Africa,prepaid,5.4,5.4,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
83,Yes,Cayman Islands,Caribbean,postpaid,1.5,1.5,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
84,Yes,Cayman Islands,Caribbean,prepaid,1.5,1.5,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
85,Yes,Central African Republic,Africa,postpaid,4.38,4.38,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
86,Yes,Central African Republic,Africa,prepaid,4.38,4.38,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
87,Yes,Chad,Africa,postpaid,3.1,3.1,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
88,Yes,Chad,Africa,prepaid,3.1,3.1,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
89,Yes,Chile,South America,postpaid,3.86,3.86,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
90,Yes,Chile,South America,prepaid,3.86,3.86,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
91,Yes,China,East Asia,postpaid,0.16,0.16,0.3,,https://www.yes.my/roaming/,2026-05-18T02:45:50
92,Yes,China,East Asia,prepaid,0.16,0.16,0.3,,https://www.yes.my/roaming/,2026-05-18T02:45:50
93,Yes,Colombia,South America,postpaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
94,Yes,Colombia,South America,prepaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
95,Yes,Comoros,Africa,postpaid,3.8,3.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
96,Yes,Comoros,Africa,prepaid,3.8,3.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
97,Yes,Congo,Africa,postpaid,3.1,3.1,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
98,Yes,Congo,Africa,prepaid,3.1,3.1,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
99,Yes,Cook Islands,Oceania,postpaid,8.8,8.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
100,Yes,Cook Islands,Oceania,prepaid,8.8,8.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
101,Yes,Costa Rica,Central America,postpaid,1.8,1.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
102,Yes,Costa Rica,Central America,prepaid,1.8,1.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
103,Yes,Croatia,Europe,postpaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
104,Yes,Croatia,Europe,prepaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
105,Yes,Cuba,Caribbean,postpaid,4.1,4.1,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
106,Yes,Cuba,Caribbean,prepaid,4.1,4.1,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
107,Yes,Cyprus,Middle East,postpaid,1.5,1.5,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
108,Yes,Cyprus,Middle East,prepaid,1.5,1.5,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
109,Yes,Czech Republic,Europe,postpaid,2.78,2.78,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
110,Yes,Czech Republic,Europe,prepaid,2.78,2.78,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
111,Yes,Democratic Republic of the Congo,Africa,postpaid,4.0,2.8,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
112,Yes,Democratic Republic of the Congo,Africa,prepaid,4.0,2.8,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
113,Yes,Denmark,Europe,postpaid,2.28,2.28,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
114,Yes,Denmark,Europe,prepaid,2.28,2.28,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
115,Yes,Diego Garcia,Other,postpaid,11.9,11.9,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
116,Yes,Diego Garcia,Other,prepaid,11.9,11.9,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
117,Yes,Djibouti,Africa,postpaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
118,Yes,Djibouti,Africa,prepaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
119,Yes,Dominica,Caribbean,postpaid,2.8,2.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
120,Yes,Dominica,Caribbean,prepaid,2.8,2.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
121,Yes,Dominican Republic,Caribbean,postpaid,2.8,2.8,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
122,Yes,Dominican Republic,Caribbean,prepaid,2.8,2.8,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
123,Yes,Ecuador,South America,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
124,Yes,Ecuador,South America,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
125,Yes,Egypt,Africa,postpaid,2.28,2.28,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
126,Yes,Egypt,Africa,prepaid,2.28,2.28,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
127,Yes,El Salvador,Central America,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
128,Yes,El Salvador,Central America,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
129,Yes,Equatorial Guinea,Africa,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
130,Yes,Equatorial Guinea,Africa,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
131,Yes,Eritrea,Africa,postpaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
132,Yes,Eritrea,Africa,prepaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
133,Yes,Estonia,Europe,postpaid,4.8,4.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
134,Yes,Estonia,Europe,prepaid,4.8,4.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
135,Yes,Ethiopia,Africa,postpaid,2.8,2.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
136,Yes,Ethiopia,Africa,prepaid,2.8,2.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
137,Yes,Falkland Islands,South America,postpaid,11.2,11.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
138,Yes,Falkland Islands,South America,prepaid,11.2,11.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
139,Yes,Faroe Islands,Europe,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
140,Yes,Faroe Islands,Europe,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
141,Yes,Fiji,Oceania,postpaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
142,Yes,Fiji,Oceania,prepaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
143,Yes,Finland,Europe,postpaid,2.28,2.28,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
144,Yes,Finland,Europe,prepaid,2.28,2.28,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
145,Yes,France,Europe,postpaid,2.3,2.3,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
146,Yes,France,Europe,prepaid,2.3,2.3,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
147,Yes,French Guiana,South America,postpaid,1.8,1.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
148,Yes,French Guiana,South America,prepaid,1.8,1.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
149,Yes,French Polynesia,Oceania,postpaid,2.2,2.43,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
150,Yes,French Polynesia,Oceania,prepaid,2.2,2.43,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
151,Yes,Gabon,Africa,postpaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
152,Yes,Gabon,Africa,prepaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
153,Yes,Gambia,Africa,postpaid,4.0,4.0,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
154,Yes,Gambia,Africa,prepaid,4.0,4.0,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
155,Yes,Georgia,Caucasus,postpaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
156,Yes,Georgia,Caucasus,prepaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
157,Yes,Germany,Europe,postpaid,2.1,2.1,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
158,Yes,Germany,Europe,prepaid,2.1,2.1,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
159,Yes,Ghana,Africa,postpaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
160,Yes,Ghana,Africa,prepaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
161,Yes,Gibraltar,Europe,postpaid,1.8,1.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
162,Yes,Gibraltar,Europe,prepaid,1.8,1.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
163,Yes,Greece,Europe,postpaid,2.28,2.28,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
164,Yes,Greece,Europe,prepaid,2.28,2.28,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
165,Yes,Greenland,Europe,postpaid,2.3,2.3,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
166,Yes,Greenland,Europe,prepaid,2.3,2.3,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
167,Yes,Grenada,Caribbean,postpaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
168,Yes,Grenada,Caribbean,prepaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
169,Yes,Guadeloupe,Caribbean,postpaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
170,Yes,Guadeloupe,Caribbean,prepaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
171,Yes,Guam,Oceania,postpaid,0.18,0.18,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
172,Yes,Guam,Oceania,prepaid,0.18,0.18,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
173,Yes,Guatemala,Central America,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
174,Yes,Guatemala,Central America,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
175,Yes,Guinea,Africa,postpaid,2.7,2.7,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
176,Yes,Guinea,Africa,prepaid,2.7,2.7,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
177,Yes,Guinea-Bissau,Africa,postpaid,5.8,5.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
178,Yes,Guinea-Bissau,Africa,prepaid,5.8,5.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
179,Yes,Guyana,South America,postpaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
180,Yes,Guyana,South America,prepaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
181,Yes,Haiti,Caribbean,postpaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
182,Yes,Haiti,Caribbean,prepaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
183,Yes,Hawaii,North America,postpaid,0.18,0.18,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
184,Yes,Hawaii,North America,prepaid,0.18,0.18,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
185,Yes,Honduras,Central America,postpaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
186,Yes,Honduras,Central America,prepaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
187,Yes,Hong Kong,East Asia,postpaid,0.18,0.18,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
188,Yes,Hong Kong,East Asia,prepaid,0.18,0.18,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
189,Yes,Hungary,Europe,postpaid,2.78,2.78,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
190,Yes,Hungary,Europe,prepaid,2.78,2.78,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
191,Yes,Iceland,Europe,postpaid,2.28,2.28,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
192,Yes,Iceland,Europe,prepaid,2.28,2.28,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
193,Yes,India,South Asia,postpaid,0.14,0.14,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
194,Yes,India,South Asia,prepaid,0.08,0.08,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
195,Yes,Indonesia,Southeast Asia,postpaid,0.25,0.22,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
196,Yes,Indonesia,Southeast Asia,prepaid,0.19,0.19,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
197,Yes,Iran,Middle East,postpaid,1.36,1.36,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
198,Yes,Iran,Middle East,prepaid,1.36,1.36,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
199,Yes,Iraq,Middle East,postpaid,2.2,2.2,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
200,Yes,Iraq,Middle East,prepaid,2.2,2.2,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
201,Yes,Ireland,Europe,postpaid,2.5,2.5,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
202,Yes,Ireland,Europe,prepaid,2.5,2.5,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
203,Yes,Israel,Middle East,postpaid,1.5,1.5,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
204,Yes,Israel,Middle East,prepaid,1.5,1.5,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
205,Yes,Italy,Europe,postpaid,1.7,1.7,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
206,Yes,Italy,Europe,prepaid,1.7,1.7,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
207,Yes,Ivory Coast,Africa,postpaid,2.8,2.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
208,Yes,Ivory Coast,Africa,prepaid,2.8,2.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
209,Yes,Jamaica,Caribbean,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
210,Yes,Jamaica,Caribbean,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
211,Yes,Japan,East Asia,postpaid,0.98,0.28,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
212,Yes,Japan,East Asia,prepaid,0.98,0.28,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
213,Yes,Jordan,Middle East,postpaid,1.38,1.38,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
214,Yes,Jordan,Middle East,prepaid,1.38,1.38,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
215,Yes,Kazakhstan,Central Asia,postpaid,3.6,3.6,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
216,Yes,Kazakhstan,Central Asia,prepaid,3.6,3.6,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
217,Yes,Kenya,Africa,postpaid,2.8,2.8,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
218,Yes,Kenya,Africa,prepaid,2.8,2.8,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
219,Yes,Kiribati,Oceania,postpaid,15.0,15.0,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
220,Yes,Kiribati,Oceania,prepaid,15.0,15.0,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
221,Yes,Kuwait,Middle East,postpaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
222,Yes,Kuwait,Middle East,prepaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
223,Yes,Kyrgyzstan,Central Asia,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
224,Yes,Kyrgyzstan,Central Asia,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
225,Yes,Laos,Southeast Asia,postpaid,0.98,0.98,0.18,,https://www.yes.my/roaming/,2026-05-18T02:45:50
226,Yes,Laos,Southeast Asia,prepaid,0.98,0.98,0.18,,https://www.yes.my/roaming/,2026-05-18T02:45:50
227,Yes,Latvia,Europe,postpaid,5.0,5.0,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
